CGUID,Relatioship,CGAge,CGSex
8814,3,-999999999,1
8815,3,55,1
8816,4,120,2
8817,3,-999999999,1
8818,3,-999999999,1
8819,3,56,1
8820,3,56,1
8821,3,36,1
8822,3,40,1
8823,3,38,1
8824,3,-999999999,1
8825,5,120,1
8826,5,40,1
8827,3,35,1
8828,14,40,2
8829,7,-999999999,1
8830,7,-999999999,1
8831,7,38,1
8832,7,35,1
8833,7,-999999999,1
8834,10,38,1
8835,10,-999999999,1
8836,17,-999999999,1
8837,9,31,1
8838,3,33,1
8839,3,39,1
8840,3,34,1
8841,3,31,1
8842,10,36,1
8843,3,120,1
8844,3,42,1
8845,3,-999999999,1
8846,5,120,1
8847,9,-999999999,1
8848,3,72,1
8849,3,-999999999,1
8850,3,-999999999,1
8851,10,41,1
8852,3,-999999999,1
8853,3,120,1
8854,4,41,2
8855,3,-999999999,1
8856,5,120,1
8857,3,120,1
8858,3,32,1
8859,10,120,1
8860,3,120,1
8861,3,120,1
8862,10,66,1
8863,3,120,1
8864,10,27,1
8865,10,40,1
8866,14,51,2
8867,3,-999999999,1
8868,10,120,1
8869,9,-999999999,1
8870,15,51,2
8871,4,-999999999,2
8872,3,-999999999,1
8873,3,-999999999,1
8874,3,-999999999,1
8875,5,-999999999,1
8876,5,-999999999,1
8877,3,-999999999,1
8878,3,-999999999,1
8879,3,-999999999,1
8880,4,-999999999,2
8881,3,-999999999,1
8882,3,120,1
8883,3,-999999999,1
8884,3,-999999999,1
8885,3,-999999999,1
8886,5,120,1
8887,5,-999999999,1
8888,5,-999999999,1
8889,5,-999999999,1
8890,5,120,1
8891,3,-999999999,1
8892,3,-999999999,1
8893,3,-999999999,1
8894,4,-999999999,2
8895,3,-999999999,1
8896,4,120,2
8897,5,-999999999,1
8898,5,-999999999,1
8899,4,-999999999,2
8900,3,71,1
8901,7,-999999999,1
8902,2,-999999999,2
8903,15,-999999999,2
8904,10,-999999999,1
8905,3,-999999999,1
8906,3,-999999999,1
8907,10,-999999999,1
8908,10,-999999999,1
8909,3,-999999999,1
8910,13,-999999999,2
8911,5,59,1
8912,3,-999999999,1
8913,10,73,1
8914,3,120,1
8915,5,42,1
8916,2,56,2
8917,9,-999999999,1
8918,4,41,2
8919,3,-999999999,1
8920,3,120,1
8921,3,-999999999,1
8922,3,-999999999,1
8923,3,120,1
8924,4,-999999999,2
8925,15,120,2
8926,3,-999999999,1
8927,3,-999999999,1
8928,10,-999999999,1
8929,3,120,1
8930,15,-999999999,2
8931,10,-999999999,1
8932,3,-999999999,1
8933,3,-999999999,1
8934,3,27,1
8935,3,120,1
8936,3,-999999999,1
8937,3,120,1
8938,3,120,1
8939,3,-999999999,1
8940,3,-999999999,1
8941,3,42,1
8942,3,-999999999,1
8943,3,35,1
8944,3,44,1
8945,3,120,1
8946,4,-999999999,2
8947,3,120,1
8948,4,-999999999,2
8949,3,-999999999,1
8950,9,-999999999,1
8951,3,-999999999,1
8952,3,120,1
8953,7,120,1
8954,3,58,1
8955,3,120,1
8956,3,120,1
8957,3,-999999999,1
8958,3,120,1
8959,3,-999999999,1
8960,3,-999999999,1
8961,4,-999999999,2
8962,3,-999999999,1
8963,3,-999999999,1
8964,3,-999999999,1
8965,3,120,1
8966,4,-999999999,2
8967,3,-999999999,1
8968,3,-999999999,1
8969,4,-999999999,2
8970,3,120,1
8971,9,-999999999,1
8972,3,-999999999,1
8973,7,-999999999,1
8974,3,120,1
8975,4,120,2
8976,7,-999999999,1
8977,7,120,1
8978,3,36,1
8979,4,25,2
8980,7,46,1
8981,5,43,1
8982,10,120,1
8983,10,-999999999,1
8984,4,-999999999,2
8985,4,37,2
8986,10,-999999999,1
8987,3,52,1
8988,3,120,1
8989,3,-999999999,1
8990,10,120,1
8991,15,-999999999,2
8992,9,57,1
8993,5,64,1
8994,10,-999999999,1
8995,15,-999999999,2
8996,3,-999999999,1
8997,3,-999999999,1
8998,10,-999999999,1
8999,3,-999999999,1
9000,3,-999999999,1
9001,3,-999999999,1
9002,3,-999999999,1
9003,10,120,1
9004,7,-999999999,1
9005,3,-999999999,1
9006,10,120,1
9007,10,120,1
9008,3,-999999999,1
9009,3,-999999999,1
9010,10,-999999999,1
9011,3,-999999999,1
9012,3,-999999999,1
9013,3,-999999999,1
9014,10,33,1
9015,3,-999999999,1
9016,3,-999999999,1
9017,3,-999999999,1
9018,3,-999999999,1
9019,3,-999999999,1
9020,3,44,1
9021,10,41,1
9022,3,-999999999,1
9023,10,-999999999,1
9024,3,-999999999,1
9025,4,34,2
9026,10,-999999999,1
9027,3,-999999999,1
9028,3,-999999999,1
9029,15,32,2
9030,3,34,1
9031,3,-999999999,1
9032,3,-999999999,1
9033,3,-999999999,1
9034,10,-999999999,1
9035,3,-999999999,1
9036,10,-999999999,1
9037,3,-999999999,1
9038,3,-999999999,1
9039,4,41,2
9040,3,-999999999,1
9041,10,32,1
9042,10,39,1
9043,3,-999999999,1
9044,3,-999999999,1
9045,10,-999999999,1
9046,10,120,1
9047,3,-999999999,1
9048,10,-999999999,1
9049,3,-999999999,1
9050,3,-999999999,1
9051,3,-999999999,1
9052,10,51,1
9053,10,120,1
9054,5,-999999999,1
9055,3,-999999999,1
9056,10,-999999999,1
9057,13,-999999999,2
9058,3,-999999999,1
9059,3,-999999999,1
9060,4,-999999999,2
9061,5,120,1
9062,5,-999999999,1
9063,10,-999999999,1
9064,3,34,1
9065,3,120,1
9066,14,-999999999,2
9067,5,43,1
9068,5,28,1
9069,10,120,1
9070,10,-999999999,1
9071,3,-999999999,1
9072,3,-999999999,1
9073,3,-999999999,1
9074,13,-999999999,2
9075,10,-999999999,1
9076,10,38,1
9077,3,-999999999,1
9078,3,-999999999,1
9079,10,-999999999,1
9080,7,-999999999,1
9081,4,58,2
9082,4,120,2
9083,3,80,1
9084,4,56,2
9085,4,-999999999,2
9086,4,120,2
9087,15,50,2
9088,3,32,1
9089,3,35,1
9090,3,37,1
9091,4,120,2
9092,3,-999999999,1
9093,10,120,1
9094,3,120,1
9095,3,66,1
9096,10,46,1
9097,3,36,1
9098,3,120,1
9099,4,120,2
9100,3,120,1
9101,3,-999999999,1
9102,10,120,1
9103,4,53,2
9104,10,-999999999,1
9105,3,120,1
9106,3,64,1
9107,4,120,2
9108,3,120,1
9109,10,120,1
9110,15,120,2
9111,3,120,1
9112,3,-999999999,1
9113,3,74,1
9114,10,-999999999,1
9115,10,120,1
9116,3,120,1
9117,10,120,1
9118,7,68,1
9119,3,120,1
9120,3,120,1
9121,4,41,2
9122,10,120,1
9123,10,-999999999,1
9124,5,120,1
9125,3,-999999999,1
9126,15,57,2
9127,5,68,1
9128,7,120,1
9129,4,120,2
9130,4,120,2
9131,3,31,1
9132,5,-999999999,1
9133,3,33,1
9134,10,-999999999,1
9135,3,-999999999,1
9136,3,-999999999,1
9137,3,120,1
9138,10,28,1
9139,5,-999999999,1
9140,5,120,1
9141,10,31,1
9142,3,-999999999,1
9143,3,120,1
9144,3,26,1
9145,5,-999999999,1
9146,3,-999999999,1
9147,7,50,1
9148,7,-999999999,1
9149,7,120,1
9150,3,120,1
9151,14,42,2
9152,3,-999999999,1
9153,7,-999999999,1
9154,7,-999999999,1
9155,15,120,2
9156,3,68,1
9157,4,-999999999,2
9158,3,-999999999,1
9159,7,120,1
9160,14,-999999999,2
9161,7,39,1
9162,4,49,2
9163,5,120,1
9164,10,120,1
9165,15,48,2
9166,3,120,1
9167,3,-999999999,1
9168,10,-999999999,1
9169,3,33,1
9170,4,-999999999,2
9171,7,48,1
9172,7,33,1
9173,15,-999999999,2
9174,10,120,1
9175,7,120,1
9176,7,32,1
9177,10,29,1
9178,3,-999999999,1
9179,3,120,1
9180,4,120,2
9181,3,120,1
9182,3,120,1
9183,3,120,1
9184,3,120,1
9185,3,34,1
9186,3,120,1
9187,3,-999999999,1
9188,3,31,1
9189,5,120,1
9190,3,-999999999,1
9191,14,-999999999,2
9192,7,-999999999,1
9193,7,120,1
9194,7,-999999999,1
9195,7,-999999999,1
9196,7,41,1
9197,10,-999999999,1
9198,10,46,1
9199,17,-999999999,1
9200,9,-999999999,1
9201,3,-999999999,1
9202,4,-999999999,2
9203,3,-999999999,1
9204,3,-999999999,1
9205,3,-999999999,1
9206,3,120,1
9207,7,120,1
9208,3,-999999999,1
9209,3,-999999999,1
9210,15,120,2
9211,15,-999999999,2
9212,7,-999999999,1
9213,3,-999999999,1
9214,3,-999999999,1
9215,3,-999999999,1
9216,5,-999999999,1
9217,7,-999999999,1
9218,7,-999999999,1
9219,7,-999999999,1
9220,3,-999999999,1
9221,5,-999999999,1
9222,5,-999999999,1
9223,7,-999999999,1
9224,15,-999999999,2
9225,13,-999999999,2
9226,3,-999999999,1
9227,3,120,1
9228,4,-999999999,2
9229,4,-999999999,2
9230,3,30,1
9231,5,-999999999,1
9232,3,35,1
9233,14,57,2
9234,5,-999999999,1
9235,3,-999999999,1
9236,5,-999999999,1
9237,10,-999999999,1
9238,7,-999999999,1
9239,5,-999999999,1
9240,10,120,1
9241,7,-999999999,1
9242,7,-999999999,1
9243,5,-999999999,1
9244,15,-999999999,2
9245,14,-999999999,2
9246,5,-999999999,1
9247,5,120,1
9248,10,-999999999,1
9249,10,68,1
9250,5,-999999999,1
9251,7,-999999999,1
9252,7,-999999999,1
9253,3,-999999999,1
9254,3,-999999999,1
9255,7,-999999999,1
9256,5,-999999999,1
9257,3,41,1
9258,3,-999999999,1
9259,3,-999999999,1
9260,3,-999999999,1
9261,3,36,1
9262,3,68,1
9263,3,-999999999,1
9264,3,51,1
9265,4,41,2
9266,5,-999999999,1
9267,5,120,1
9268,4,43,2
9269,3,-999999999,1
9270,3,120,1
9271,3,120,1
9272,3,39,1
9273,3,35,1
9274,3,-999999999,1
9275,4,-999999999,2
9276,3,36,1
9277,3,-999999999,1
9278,5,43,1
9279,4,46,2
9280,5,90,1
9281,3,53,1
9282,3,30,1
9283,4,50,2
9284,5,85,1
9285,3,39,1
9286,3,120,1
9287,3,120,1
9288,13,120,2
9289,4,43,2
9290,3,-999999999,1
9291,3,59,1
9292,3,70,1
9293,3,120,1
9294,5,77,1
9295,3,-999999999,1
9296,10,-999999999,1
9297,10,34,1
9298,3,52,1
9299,3,-999999999,1
9300,10,88,1
9301,10,-999999999,1
9302,5,67,1
9303,13,65,2
9304,3,38,1
9305,7,33,1
9306,3,120,1
9307,10,46,1
9308,4,65,2
9309,3,-999999999,1
9310,5,120,1
9311,7,-999999999,1
9312,9,120,1
9313,9,-999999999,1
9314,3,36,1
9315,3,39,1
9316,3,-999999999,1
9317,3,-999999999,1
9318,3,-999999999,1
9319,3,-999999999,1
9320,3,-999999999,1
9321,3,46,1
9322,3,-999999999,1
9323,3,71,1
9324,3,-999999999,1
9325,3,-999999999,1
9326,3,-999999999,1
9327,3,-999999999,1
9328,3,-999999999,1
9329,4,-999999999,2
9330,4,-999999999,2
9331,5,-999999999,1
9332,10,-999999999,1
9333,5,-999999999,1
9334,5,-999999999,1
9335,10,58,1
9336,7,-999999999,1
9337,7,-999999999,1
9338,7,35,1
9339,7,-999999999,1
9340,14,62,2
9341,10,-999999999,1
9342,14,36,2
9343,3,-999999999,1
9344,4,-999999999,2
9345,5,-999999999,1
9346,3,-999999999,1
9347,5,-999999999,1
9348,3,-999999999,1
9349,5,-999999999,1
9350,3,-999999999,1
9351,5,72,1
9352,3,-999999999,1
9353,4,-999999999,2
9354,5,-999999999,1
9355,3,-999999999,1
9356,5,-999999999,1
9357,3,-999999999,1
9358,5,-999999999,1
9359,3,-999999999,1
9360,5,-999999999,1
9361,3,-999999999,1
9362,10,-999999999,1
9363,7,31,1
9364,3,-999999999,1
9365,3,-999999999,1
9366,3,-999999999,1
9367,3,-999999999,1
9368,3,44,1
9369,3,-999999999,1
9370,4,32,2
9371,10,32,1
9372,3,32,1
9373,3,37,1
9374,3,-999999999,1
9375,7,32,1
9376,4,41,2
9377,10,-999999999,1
9378,4,32,2
9379,10,-999999999,1
9380,3,-999999999,1
9381,15,-999999999,2
9382,3,41,1
9383,3,-999999999,1
9384,3,-999999999,1
9385,3,41,1
9386,3,-999999999,1
9387,3,-999999999,1
9388,3,34,1
9389,3,32,1
9390,3,41,1
9391,3,32,1
9392,3,32,1
9393,4,44,2
9394,3,55,1
9395,2,-999999999,2
9396,4,50,2
9397,3,-999999999,1
9398,7,-999999999,1
9399,3,72,1
9400,3,34,1
9401,7,46,1
9402,3,43,1
9403,7,56,1
9404,5,40,1
9405,3,44,1
9406,10,57,1
9407,3,74,1
9408,9,70,1
9409,5,37,1
9410,10,120,1
9411,3,120,1
9412,10,38,1
9413,3,120,1
9414,10,-999999999,1
9415,3,61,1
9416,3,61,1
9417,4,44,2
9418,10,44,1
9419,3,36,1
9420,10,33,1
9421,10,51,1
9422,7,63,1
9423,3,-999999999,1
9424,10,51,1
9425,4,-999999999,2
9426,7,42,1
9427,3,36,1
9428,4,39,2
9429,3,-999999999,1
9430,10,36,1
9431,3,35,1
9432,3,48,1
9433,3,48,1
9434,10,-999999999,1
9435,3,47,1
9436,3,50,1
9437,3,50,1
9438,3,51,1
9439,5,50,1
9440,3,44,1
9441,10,-999999999,1
9442,3,46,1
9443,15,43,2
9444,4,49,2
9445,4,32,2
9446,10,45,1
9447,3,39,1
9448,4,49,2
9449,10,29,1
9450,3,66,1
9451,3,55,1
9452,4,-999999999,2
9453,3,-999999999,1
9454,7,-999999999,1
9455,3,-999999999,1
9456,3,-999999999,1
9457,3,47,1
9458,5,-999999999,1
9459,3,-999999999,1
9460,3,-999999999,1
9461,3,-999999999,1
9462,5,-999999999,1
9463,5,-999999999,1
9464,3,-999999999,1
9465,3,48,1
9466,5,-999999999,1
9467,13,-999999999,2
9468,10,57,1
9469,3,57,1
9470,3,-999999999,1
9471,3,-999999999,1
9472,3,-999999999,1
9473,5,-999999999,1
9474,3,-999999999,1
9475,4,-999999999,2
9476,3,-999999999,1
9477,5,-999999999,1
9478,3,-999999999,1
9479,7,40,1
9480,7,-999999999,1
9481,7,66,1
9482,7,34,1
9483,7,-999999999,1
9484,7,-999999999,1
9485,7,34,1
9486,10,-999999999,1
9487,10,-999999999,1
9488,9,-999999999,1
9489,3,39,1
9490,3,-999999999,1
9491,3,-999999999,1
9492,3,46,1
9493,3,-999999999,1
9494,3,37,1
9495,7,-999999999,1
9496,3,45,1
9497,9,-999999999,1
9498,3,-999999999,1
9499,10,-999999999,1
9500,10,-999999999,1
9501,3,-999999999,1
9502,3,-999999999,1
9503,4,28,2
9504,3,-999999999,1
9505,3,-999999999,1
9506,5,-999999999,1
9507,5,-999999999,1
9508,3,-999999999,1
9509,3,-999999999,1
9510,3,-999999999,1
9511,3,-999999999,1
9512,3,-999999999,1
9513,3,-999999999,1
9514,3,-999999999,1
9515,4,-999999999,2
9516,3,-999999999,1
9517,3,-999999999,1
9518,3,-999999999,1
9519,3,30,1
9520,13,-999999999,2
9521,13,-999999999,2
9522,13,40,2
9523,3,36,1
9524,3,33,1
9525,3,33,1
9526,3,-999999999,1
9527,3,28,1
9528,3,62,1
9529,5,-999999999,1
9530,3,32,1
9531,3,29,1
9532,4,41,2
9533,10,32,1
9534,3,63,1
9535,15,-999999999,2
9536,3,32,1
9537,7,44,1
9538,14,-999999999,2
9539,4,25,2
9540,4,41,2
9541,3,41,1
9542,3,32,1
9543,10,-999999999,1
9544,10,32,1
9545,3,41,1
9546,4,-999999999,2
9547,10,73,1
9548,3,45,1
9549,10,34,1
9550,3,-999999999,1
9551,3,32,1
9552,5,39,1
9553,10,49,1
9554,15,74,2
9555,5,-999999999,1
9556,3,24,1
9557,10,40,1
9558,13,76,2
9559,3,51,1
9560,3,34,1
9561,3,43,1
9562,5,41,1
9563,3,45,1
9564,7,-999999999,1
9565,4,31,2
9566,10,-999999999,1
9567,5,-999999999,1
9568,5,-999999999,1
9569,5,-999999999,1
9570,10,48,1
9571,10,30,1
9572,3,-999999999,1
9573,3,-999999999,1
9574,4,62,2
9575,5,-999999999,1
9576,5,-999999999,1
9577,10,-999999999,1
9578,10,-999999999,1
9579,3,-999999999,1
9580,3,64,1
9581,3,-999999999,1
9582,10,-999999999,1
9583,5,72,1
9584,3,-999999999,1
9585,7,-999999999,1
9586,7,-999999999,1
9587,7,-999999999,1
9588,3,-999999999,1
9589,10,71,1
9590,4,-999999999,2
9591,10,-999999999,1
9592,14,-999999999,2
9593,7,-999999999,1
9594,3,-999999999,1
9595,4,-999999999,2
9596,3,33,1
9597,3,-999999999,1
9598,7,-999999999,1
9599,7,-999999999,1
9600,3,38,1
9601,7,60,1
9602,7,-999999999,1
9603,3,35,1
9604,5,-999999999,1
9605,7,44,1
9606,7,-999999999,1
9607,7,-999999999,1
9608,3,-999999999,1
9609,3,32,1
9610,5,-999999999,1
9611,7,-999999999,1
9612,10,-999999999,1
9613,5,41,1
9614,3,-999999999,1
9615,3,-999999999,1
9616,3,34,1
9617,3,-999999999,1
9618,13,-999999999,2
9619,3,-999999999,1
9620,5,-999999999,1
9621,5,-999999999,1
9622,3,-999999999,1
9623,7,42,1
9624,5,-999999999,1
9625,5,-999999999,1
9626,10,-999999999,1
9627,14,-999999999,2
9628,5,-999999999,1
9629,10,-999999999,1
9630,7,-999999999,1
9631,5,-999999999,1
9632,10,-999999999,1
9633,7,-999999999,1
9634,13,-999999999,2
9635,13,-999999999,2
9636,10,-999999999,1
9637,10,-999999999,1
9638,5,-999999999,1
9639,7,-999999999,1
9640,14,-999999999,2
9641,3,-999999999,1
9642,3,-999999999,1
9643,7,-999999999,1
9644,5,-999999999,1
9645,3,-999999999,1
9646,3,-999999999,1
9647,3,-999999999,1
9648,3,-999999999,1
9649,4,-999999999,2
9650,3,-999999999,1
9651,3,45,1
9652,3,-999999999,1
9653,3,-999999999,1
9654,3,-999999999,1
9655,3,-999999999,1
9656,3,-999999999,1
9657,4,-999999999,2
9658,4,-999999999,2
9659,4,-999999999,2
9660,3,-999999999,1
9661,3,-999999999,1
9662,3,-999999999,1
9663,3,-999999999,1
9664,3,-999999999,1
9665,4,-999999999,2
9666,13,-999999999,2
9667,10,-999999999,1
9668,5,-999999999,1
9669,5,-999999999,1
9670,7,-999999999,1
9671,7,-999999999,1
9672,7,80,1
9673,7,41,1
9674,10,-999999999,1
9675,7,55,1
9676,7,-999999999,1
9677,3,-999999999,1
9678,3,70,1
9679,3,34,1
9680,3,-999999999,1
9681,4,45,2
9682,3,-999999999,1
9683,5,68,1
9684,4,-999999999,2
9685,3,-999999999,1
9686,13,-999999999,2
9687,3,41,1
9688,5,56,1
9689,4,-999999999,2
9690,5,-999999999,1
9691,3,-999999999,1
9692,5,-999999999,1
9693,3,-999999999,1
9694,3,-999999999,1
9695,3,35,1
9696,3,49,1
9697,14,-999999999,2
9698,3,-999999999,1
9699,3,-999999999,1
9700,5,-999999999,1
9701,3,40,1
9702,3,34,1
9703,3,-999999999,1
9704,4,-999999999,2
9705,5,-999999999,1
9706,3,34,1
9707,10,-999999999,1
9708,3,44,1
9709,3,39,1
9710,4,45,2
9711,4,19,2
9712,3,44,1
9713,13,-999999999,2
9714,3,39,1
9715,5,44,1
9716,3,41,1
9717,7,-999999999,1
9718,7,42,1
9719,14,-999999999,2
9720,7,51,1
9721,7,40,1
9722,10,64,1
9723,10,32,1
9724,17,-999999999,1
9725,9,-999999999,1
9726,3,32,1
9727,4,-999999999,2
9728,4,-999999999,2
9729,3,-999999999,1
9730,3,-999999999,1
9731,7,-999999999,1
9732,3,-999999999,1
9733,9,-999999999,1
9734,10,-999999999,1
9735,10,-999999999,1
9736,3,-999999999,1
9737,3,31,1
9738,3,-999999999,1
9739,3,-999999999,1
9740,5,-999999999,1
9741,3,27,1
9742,3,-999999999,1
9743,3,44,1
9744,4,48,2
9745,3,27,1
9746,3,68,1
9747,3,25,1
9748,3,45,1
9749,3,-999999999,1
9750,3,-999999999,1
9751,5,-999999999,1
9752,5,-999999999,1
9753,5,-999999999,1
9754,5,-999999999,1
9755,5,-999999999,1
9756,3,-999999999,1
9757,3,-999999999,1
9758,3,-999999999,1
9759,3,-999999999,1
9760,3,-999999999,1
9761,3,34,1
9762,2,-999999999,2
9763,10,-999999999,1
9764,10,32,1
9765,3,41,1
9766,3,41,1
9767,10,-999999999,1
9768,10,-999999999,1
9769,4,-999999999,2
9770,5,-999999999,1
9771,5,41,1
9772,3,-999999999,1
9773,3,32,1
9774,10,-999999999,1
9775,3,34,1
9776,3,34,1
9777,5,-999999999,1
9778,9,-999999999,1
9779,9,-999999999,1
9780,3,-999999999,1
9781,4,-999999999,2
9782,3,-999999999,1
9783,15,41,2
9784,3,-999999999,1
9785,3,32,1
9786,3,41,1
9787,3,-999999999,1
9788,3,41,1
9789,3,-999999999,1
9790,10,-999999999,1
9791,3,-999999999,1
9792,3,-999999999,1
9793,10,41,1
9794,3,34,1
9795,10,-999999999,1
9796,10,40,1
9797,3,-999999999,1
9798,3,-999999999,1
9799,3,-999999999,1
9800,3,34,1
9801,3,41,1
9802,3,41,1
9803,4,41,2
9804,3,-999999999,1
9805,3,-999999999,1
9806,3,34,1
9807,4,41,2
9808,5,45,1
9809,3,41,1
9810,3,42,1
9811,3,42,1
9812,3,31,1
9813,3,42,1
9814,3,42,1
9815,4,32,2
9816,3,41,1
9817,3,35,1
9818,4,32,2
9819,9,44,1
9820,4,-999999999,2
9821,3,32,1
9822,7,32,1
9823,4,30,2
9824,3,31,1
9825,7,30,1
9826,3,45,1
9827,7,45,1
9828,10,32,1
9829,9,33,1
9830,3,32,1
9831,10,33,1
9832,15,32,2
9833,4,32,2
9834,3,47,1
9835,10,-999999999,1
9836,3,42,1
9837,3,-999999999,1
9838,3,30,1
9839,15,30,2
9840,3,42,1
9841,10,36,1
9842,10,31,1
9843,7,32,1
9844,3,32,1
9845,15,30,2
9846,3,36,1
9847,3,43,1
9848,3,32,1
9849,3,43,1
9850,10,45,1
9851,3,32,1
9852,3,30,1
9853,3,35,1
9854,10,35,1
9855,3,45,1
9856,3,42,1
9857,4,30,2
9858,4,33,2
9859,4,41,2
9860,15,30,2
9861,3,41,1
9862,10,30,1
9863,3,30,1
9864,3,44,1
9865,10,31,1
9866,3,41,1
9867,3,41,1
9868,15,33,2
9869,3,32,1
9870,3,35,1
9871,3,41,1
9872,3,43,1
9873,10,41,1
9874,3,44,1
9875,15,41,2
9876,3,41,1
9877,3,34,1
9878,4,41,2
9879,3,43,1
9880,10,29,1
9881,10,34,1
9882,3,29,1
9883,3,61,1
9884,10,30,1
9885,10,41,1
9886,3,41,1
9887,15,43,2
9888,3,41,1
9889,3,-999999999,1
9890,3,44,1
9891,3,30,1
9892,10,41,1
9893,10,44,1
9894,3,30,1
9895,4,51,2
9896,10,30,1
9897,4,30,2
9898,4,39,2
9899,3,44,1
9900,3,36,1
9901,4,30,2
9902,13,34,2
9903,15,32,2
9904,3,33,1
9905,3,34,1
9906,3,30,1
9907,10,33,1
9908,5,41,1
9909,3,34,1
9910,5,40,1
9911,10,38,1
9912,10,44,1
9913,3,36,1
9914,7,45,1
9915,3,39,1
9916,3,38,1
9917,5,36,1
9918,5,38,1
9919,5,39,1
9920,10,44,1
9921,10,34,1
9922,3,32,1
9923,3,40,1
9924,10,30,1
9925,5,41,1
9926,3,44,1
9927,7,-999999999,1
9928,7,-999999999,1
9929,3,31,1
9930,7,-999999999,1
9931,10,33,1
9932,10,39,1
9933,7,37,1
9934,7,32,1
9935,10,-999999999,1
9936,3,35,1
9937,3,33,1
9938,3,31,1
9939,3,32,1
9940,7,34,1
9941,7,32,1
9942,3,41,1
9943,7,44,1
9944,7,29,1
9945,3,35,1
9946,3,32,1
9947,3,35,1
9948,7,32,1
9949,3,32,1
9950,7,33,1
9951,7,44,1
9952,3,31,1
9953,5,-999999999,1
9954,3,35,1
9955,7,34,1
9956,10,44,1
9957,5,-999999999,1
9958,3,31,1
9959,3,37,1
9960,3,29,1
9961,4,41,2
9962,5,120,1
9963,3,44,1
9964,2,55,1
9965,2,67,1
9966,3,45,1
9967,3,36,1
9968,3,46,1
9969,3,120,1
9970,3,32,1
9971,7,120,1
9972,4,120,2
9973,3,39,1
9974,3,60,1
9975,4,38,2
9976,3,103,1
9977,5,62,1
9978,5,57,1
9979,3,49,1
9980,3,34,1
9981,3,120,1
9982,5,69,1
9983,3,48,1
9984,5,34,1
9985,3,70,1
9986,3,120,1
9987,3,34,1
9988,3,43,1
9989,3,44,1
9990,3,40,1
9991,3,56,1
9992,7,59,1
9993,5,81,1
9994,3,42,1
9995,5,71,1
9996,5,70,1
9997,7,47,1
9998,3,41,1
9999,10,22,1
10000,13,62,2
10001,2,46,1
10002,2,48,1
10003,2,42,1
10004,2,120,1
10005,5,58,1
10006,5,56,1
10007,2,36,1
10008,2,42,1
10009,13,83,2
10010,5,80,1
10011,2,37,1
10012,5,63,1
10013,2,51,2
10014,2,37,1
10015,5,74,1
10016,3,59,1
10017,3,45,1
10018,4,66,2
10019,5,70,1
10020,3,38,1
10021,3,53,1
10022,13,66,2
10023,3,33,1
10024,3,46,1
10025,5,56,1
10026,3,47,1
10027,2,44,1
10028,3,36,1
10029,3,44,1
10030,3,23,1
10031,5,64,1
10032,5,48,1
10033,2,51,1
10034,5,64,1
10035,2,44,1
10036,2,50,1
10037,2,44,1
10038,2,41,2
10039,2,44,1
10040,3,42,1
10041,2,55,1
10042,2,48,1
10043,2,54,1
10044,2,37,1
10045,2,47,1
10046,5,52,1
10047,5,47,1
10048,5,58,1
10049,2,35,1
10050,2,43,1
10051,2,39,1
10052,2,36,2
10053,2,25,1
10054,5,40,1
10055,5,40,1
10056,2,33,1
10057,2,44,1
10058,2,29,2
10059,2,49,2
10060,3,45,1
10061,3,39,1
10062,3,52,1
10063,5,55,1
10064,3,43,1
10065,3,37,1
10066,3,28,1
10067,4,34,2
10068,7,44,1
10069,3,35,1
10070,3,49,1
10071,3,58,1
10072,2,38,2
10073,2,55,1
10074,2,39,1
10075,2,33,1
10076,2,50,1
10077,13,58,2
10078,5,45,1
10079,5,71,1
10080,5,120,1
10081,4,49,2
10082,2,54,2
10083,2,56,2
10084,5,80,1
10085,13,120,2
10086,2,120,1
10087,4,41,2
10088,13,120,2
10089,4,30,2
10090,2,120,1
10091,2,39,1
10092,2,57,1
10093,5,120,1
10094,3,35,1
10095,5,59,1
10096,2,120,1
10097,2,34,1
10098,2,120,1
10099,5,120,1
10100,2,44,2
10101,2,39,1
10102,2,38,1
10103,5,65,1
10104,2,39,1
10105,2,48,1
10106,2,46,1
10107,2,50,1
10108,5,120,1
10109,5,68,1
10110,5,78,1
10111,2,47,1
10112,2,47,1
10113,13,60,2
10114,2,34,1
10115,5,60,1
10116,2,47,2
10117,2,38,1
10118,2,49,1
10119,2,41,1
10120,2,47,1
10121,2,49,1
10122,5,67,1
10123,2,45,1
10124,2,32,1
10125,2,40,1
10126,2,51,1
10127,5,70,1
10128,2,32,1
10129,5,59,1
10130,13,75,2
10131,2,36,1
10132,5,75,1
10133,5,71,1
10134,5,71,1
10135,4,44,2
10136,5,120,1
10137,5,52,1
10138,4,120,2
10139,3,34,1
10140,3,40,1
10141,3,44,1
10142,3,120,1
10143,3,120,1
10144,3,33,1
10145,3,46,1
10146,2,51,1
10147,10,29,1
10148,4,49,2
10149,5,61,1
10150,3,46,1
10151,5,59,1
10152,5,67,1
10153,4,58,2
10154,3,40,1
10155,3,45,1
10156,2,48,2
10157,3,36,1
10158,3,44,1
10159,3,44,1
10160,3,34,1
10161,3,45,1
10162,3,38,1
10163,4,45,2
10164,5,71,1
10165,3,31,1
10166,5,68,1
10167,13,60,2
10168,3,58,1
10169,5,64,1
10170,3,49,1
10171,5,80,1
10172,3,35,1
10173,5,120,1
10174,5,60,1
10175,3,38,1
10176,20,31,1
10177,3,47,1
